canonical_entity,canonical_entity_id,source_sheet,source_row,source_record_id,related_is_text,notification_title,title_vernacular
NOTIFICATION,NOTIF-00677,,140,124.,IS 16585 : 2016,चुंबकीय पदार्थ — व्यक्तिगत सामग्री हेतु विनिर्देश — अर्ध-प्रसंस्कृत अवस्था में प्रदत्त लौह आधारित अमॉर्फस स्ट्रिप,
NOTIFICATION,NOTIF-01064,,141,125.,IS 2831 : 2012,"संरचनात्मक स्टील (सामान्य गुणवत्ता) में पुनः रोलिंग हेतु कार्बन स्टील कास्ट बिलेट इनगट, बिलेट, ब्लूम एवं स्लैब — विनिर्देश",
NOTIFICATION,NOTIF-01059,,142,126.,IS 1148 : 2009,संरचनात्मक प्रयोजनों हेतु स्टील रिवेट बार (मध्यम एवं उच्च तन्यता),
NOTIFICATION,NOTIF-00614,,143,127.,IS 1673 : 1984,कोल्ड हेडिंग गुणवत्ता हेतु माइल्ड स्टील वायर — विनिर्देश,
NOTIFICATION,NOTIF-00983,,144,128.,IS 1812 : 1982,लकड़ी के स्क्रू निर्माण हेतु कार्बन स्टील वायर — विनिर्देश,
NOTIFICATION,NOTIF-01165,,145,129.,IS 2507 : 1975,स्प्रिंग्स हेतु कोल्ड रोल्ड स्टील स्ट्रिप — विनिर्देश,
NOTIFICATION,NOTIF-00615,,146,130.,IS 2255 : 1977,कोल्ड हेडिंग प्रक्रिया द्वारा मशीन स्क्रू निर्माण हेतु माइल्ड स्टील वायर रॉड — विनिर्देश,
NOTIFICATION,NOTIF-00977,,147,131.,IS 3195 : 1992,रेलवे रोलिंग स्टॉक हेतु वोल्यूट एवं हेलिकल स्प्रिंग्स के निर्माण हेतु स्टील — विनिर्देश,
NOTIFICATION,NOTIF-00544,,148,132.,IS 3431 : 1982,"ऑटोमोटिव सस्पेंशन हेतु वोल्यूट, हेलिकल एवं लैमिनेटेड स्प्रिंग्स के निर्माण हेतु स्टील — विनिर्देश",
NOTIFICATION,NOTIF-00995,,149,133.,IS 3885,लेमिनेटेड स्प्रिंग्स (रेलवे रोलिंग स्टॉक) के निर्माण हेतु स्टील — भाग 1 : फ्लैट सेक्शन — विनिर्देश,
NOTIFICATION,NOTIF-00996,,150,134.,IS 3885,लेमिनेटेड स्प्रिंग्स (रेलवे रोलिंग स्टॉक) के निर्माण हेतु स्टील — भाग 2 : रिब एवं ग्रूव सेक्शन — विनिर्देश,
NOTIFICATION,NOTIF-00679,,151,135.,IS 4223: 1975,छाते की तीलियों हेतु स्टील वायर — विनिर्देश,
NOTIFICATION,NOTIF-01156,,152,136.,IS 4224: 1972,"स्टेपल, पिन एवं क्लिप हेतु स्टील वायर — विनिर्देश",
NOTIFICATION,NOTIF-00917,,153,137.,IS 4397: 1999,बॉल एवं रोलर बेयरिंग केज/रिटेनर हेतु कोल्ड रोल्ड कार्बन स्टील स्ट्रिप — विनिर्देश,
NOTIFICATION,NOTIF-00918,,154,138.,IS 4398: 1994,"बॉल, रोलर एवं बेयरिंग रेस के निर्माण हेतु कार्बन-क्रोमियम स्टील — विनिर्देश",
NOTIFICATION,NOTIF-01162,,155,139.,IS 6902: 1973,स्पोक्स (तार) हेतु स्टील वायर — विनिर्देश,
NOTIFICATION,NOTIF-01020,,156,140.,IS 6967: 1973,विद्युत वेल्डेड गोल लिंक चेन के लिए स्टील — विनिर्देश,
NOTIFICATION,NOTIF-01087,,157,141.,IS 7226: 1974,"सामान्य अभियांत्रिकी प्रयोजनों हेतु कोल्ड रोल्ड मध्यम, उच्च कार्बन एवं निम्न मिश्रधातु स्टील स्ट्रिप — विनिर्देश",
NOTIFICATION,NOTIF-00602,,158,142.,IS 7557: 1982,कोल्ड-फोर्ज्ड रिवेट्स के निर्माण हेतु (20 मिमी तक) स्टील वायर — विनिर्देश,
NOTIFICATION,NOTIF-01077,,159,143.,IS 8052: 2006,"सामान्य अभियांत्रिकी उपयोग हेतु स्प्रिंग, रिवेट एवं स्क्रू के उत्पादन के लिए स्टील इनगट, बिलेट एवं ब्लूम — विनिर्देश",
NOTIFICATION,NOTIF-00499,,160,144.,IS 8951: 2001,"उच्च कार्बन स्टील वायर रॉड्स के उत्पादन हेतु स्टील कास्ट बिलेट इनगट, बिलेट एवं ब्लूम — विनिर्देश",
NOTIFICATION,NOTIF-01088,,161,145.,IS 8952: 1995,"सामान्य अभियांत्रिकी प्रयोजनों हेतु माइल्ड स्टील वायर रॉड्स के उत्पादन के लिए स्टील इनगट, ब्लूम एवं बिलेट — विनिर्देश",
NOTIFICATION,NOTIF-00576,,162,146.,IS 9476: 1980,कार्बन स्टील रेज़र ब्लेड्स हेतु कोल्ड रोल्ड स्टील स्ट्रिप — विनिर्देश,
NOTIFICATION,NOTIF-01123,,163,147.,IS 9962: 1981,सुइयों हेतु स्टील वायर — विनिर्देश,
NOTIFICATION,NOTIF-00510,,164,148.,IS 17111: 2019,ऊष्मा-उपचारित मिश्रधातु एवं फ्री-कटिंग स्टील — बॉल एवं रोलर बेयरिंग स्टील,
NOTIFICATION,NOTIF-00500,,165,149.,IS 14331:1995,उच्च तापमान बोल्टिंग अनुप्रयोगों हेतु स्टील — विनिर्देश,
NOTIFICATION,NOTIF-00561,,166,150.,IS 12594: 1988,कंक्रीट सुदृढीकरण हेतु संरचनात्मक स्टील बार पर हॉट-डिप जिंक कोटिंग — विनिर्देश,
NOTIFICATION,NOTIF-00967,,167,151.,IS 14650:1999,"री-रोलिंग प्रयोजनों हेतु कार्बन स्टील कास्ट बिलेट इनगट, बिलेट, ब्लूम एवं स्लैब — विनिर्देश",
NOTIFICATION,NOTIF-00912,,168,152.,IS 4882: 1979,बेयरिंग उद्योग में उपयोग हेतु रिवेट्स के लिए निम्न कार्बन स्टील वायर — विनिर्देश,
NOTIFICATION,NOTIF-00804,,169,153.,IS 2090:1983,पूर्व-तनावित कंक्रीट में प्रयुक्त उच्च तन्यता स्टील बार — विनिर्देश,
NOTIFICATION,NOTIF-00888,,170,154.,IS 6529:1996,"फोर्जिंग हेतु स्टेनलेस स्टील ब्लूम, बिलेट एवं स्लैब",
NOTIFICATION,NOTIF-00972,,171,155.,IS 9294:1979,रेज़र ब्लेड्स हेतु कोल्ड रोल्ड स्टेनलेस स्टील स्ट्रिप,
NOTIFICATION,NOTIF-01036,,172,156.,IS 10631:1983,वेल्डिंग इलेक्ट्रोड कोर वायर हेतु स्टेनलेस स्टील,
NOTIFICATION,NOTIF-01007,,173,157.,IS 10632 (Part 2):1983,विद्युत अनुप्रयोगों हेतु अचुंबकीय स्टेनलेस स्टील — भाग 2 : बाइंडिंग वायर हेतु विशिष्ट आवश्यकताएँ,
NOTIFICATION,NOTIF-01008,,174,158,IS 10632 (Part 3):1983,"विद्युत अनुप्रयोगों हेतु अचुंबकीय स्टेनलेस स्टील — भाग 3 : शीट, स्ट्रिप एवं प्लेट हेतु विशिष्ट आवश्यकताएँ",
NOTIFICATION,NOTIF-00612,,175,159,IS 11169 (Part 2): 1989,कोल्ड हेडिंग/कोल्ड एक्सट्रूज़न अनुप्रयोगों हेतु स्टील — विनिर्देश — भाग 2 : स्टेनलेस स्टील,
NOTIFICATION,NOTIF-01004,,176,160,IS 5651:1987,वायवीय औज़ारों हेतु स्टील,
NOTIFICATION,NOTIF-00512,,177,161,IS 9516:1980,ऊष्मा प्रतिरोधी स्टील,
NOTIFICATION,NOTIF-00794,,178,162,IS 11952:1986,पिस्टन पिन (गुड्जन पिन) हेतु स्टील,
NOTIFICATION,NOTIF-01016,,179,163,IS 12045:1987,विद्युत प्रतिरोध धात्विक हीटिंग एलिमेंट्स में प्रयुक्त मिश्रधातुएँ,
